PROV_TERR,SITE_NO,SITE_NAME_NOM,DATE,TEMPERATURE (WATER),PH,TURBIDITY
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2002-11-04,1.5,7.4,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2002-11-05,4.885352143248175,4.929999,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2002-11-05,4.885352143248175,7.77,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2002-11-06,4.885352143248175,7.94,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2002-11-06,4.885352143248175,8.59,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2002-11-06,4.885352143248175,8.12,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2002-11-07,4.885352143248175,7.72,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2002-11-11,4.885352143248175,4.86,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2002-11-13,4.885352143248175,8.39,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2002-11-13,0.1,7.73,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2002-11-14,4.885352143248175,8.0,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2002-11-18,3.0,8.11,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2002-11-18,4.885352143248175,4.599999,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2002-11-20,4.885352143248175,8.18,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2002-11-25,4.885352143248175,4.65,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2002-11-26,2.0,7.8,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2002-12-02,1.5,7.7,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2002-12-02,4.885352143248175,8.32,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2002-12-02,4.885352143248175,4.659999,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2002-12-03,4.885352143248175,8.65,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2002-12-03,4.885352143248175,8.41,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2002-12-04,4.885352143248175,7.91,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2002-12-04,4.885352143248175,8.5,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2002-12-04,4.885352143248175,8.33,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2002-12-04,4.885352143248175,7.86,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2002-12-05,4.885352143248175,8.62,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2002-12-10,4.885352143248175,4.67,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2002-12-10,4.885352143248175,7.8,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2002-12-11,4.885352143248175,7.35,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2002-12-11,4.885352143248175,7.57,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2002-12-16,4.885352143248175,4.719999,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2002-12-16,1.5,7.5,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2002-12-23,4.885352143248175,4.59,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2002-12-30,4.885352143248175,4.539999,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2002-12-30,0.1,7.94,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-01-05,4.885352143248175,4.57,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2003-01-06,4.885352143248175,7.9,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2003-01-07,4.885352143248175,8.03,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-01-07,1.0,7.2,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2003-01-07,4.885352143248175,8.13,14.898467320261437
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2003-01-07,4.885352143248175,8.2,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2003-01-07,4.885352143248175,7.36,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2003-01-07,4.885352143248175,8.31,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2003-01-08,4.885352143248175,8.1,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2003-01-08,4.885352143248175,8.21,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2003-01-08,4.885352143248175,8.54,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-01-12,4.885352143248175,4.559999,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-01-13,0.1,8.06,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2003-01-14,4.885352143248175,8.13,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2003-01-14,4.885352143248175,8.53,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2003-01-15,4.885352143248175,7.94,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-01-19,4.885352143248175,4.599999,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2003-01-22,0.1,8.03,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-01-26,4.885352143248175,4.59,14.898467320261437
NT,NW10JC0001,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE,2003-01-28,4.885352143248175,6.6,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2003-01-31,4.885352143248175,7.75,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-02-01,4.885352143248175,4.619999,14.898467320261437
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2003-02-04,4.885352143248175,8.12,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2003-02-04,4.885352143248175,7.86,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2003-02-05,4.885352143248175,8.56,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2003-02-05,0.1,7.96,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2003-02-05,4.885352143248175,7.67,14.898467320261437
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2003-02-07,4.885352143248175,8.08,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-02-09,4.885352143248175,4.59,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2003-02-10,4.885352143248175,7.9,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2003-02-10,0.5,7.85,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-02-10,0.1,7.8,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-02-10,0.1,8.26,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2003-02-11,4.885352143248175,7.74,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2003-02-11,4.885352143248175,8.23,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2003-02-11,4.885352143248175,7.9,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2003-02-12,4.885352143248175,7.81,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2003-02-12,4.885352143248175,7.87,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2003-02-12,4.885352143248175,7.9,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2003-02-14,4.885352143248175,7.86,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-02-16,4.885352143248175,4.719999,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2003-02-18,4.885352143248175,7.22,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2003-02-18,4.885352143248175,7.4,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-02-23,1.0,7.7,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2003-02-24,0.1,8.05,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-02-24,4.885352143248175,4.596666,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-02-25,0.1,8.28,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-03-02,4.885352143248175,4.55,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2003-03-04,4.885352143248175,7.9,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2003-03-04,4.885352143248175,8.18,14.898467320261437
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2003-03-05,4.885352143248175,7.6,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2003-03-05,4.885352143248175,7.84,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2003-03-05,4.885352143248175,8.06,14.898467320261437
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2003-03-05,4.885352143248175,8.59,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-03-09,4.885352143248175,4.5,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-03-09,1.0,7.8,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-03-10,0.1,8.3,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2003-03-10,4.885352143248175,7.88,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2003-03-11,4.885352143248175,8.66,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2003-03-11,4.885352143248175,7.65,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2003-03-12,4.885352143248175,7.75,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2003-03-13,4.885352143248175,7.83,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-03-16,4.885352143248175,4.55,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2003-03-17,4.885352143248175,8.24,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2003-03-18,4.885352143248175,7.61,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2003-03-19,4.885352143248175,7.82,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2003-03-19,4.885352143248175,7.24,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-03-24,1.0,7.4,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2003-03-24,0.1,8.21,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-03-25,4.885352143248175,4.539999,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2003-04-01,4.885352143248175,8.32,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-04-01,4.885352143248175,4.59,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2003-04-02,4.885352143248175,8.75,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2003-04-02,4.885352143248175,7.76,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-04-06,4.885352143248175,4.619999,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-04-07,1.5,7.8,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-04-07,0.1,8.27,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2003-04-09,0.1,8.07,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-04-13,4.885352143248175,4.65,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2003-04-15,4.885352143248175,8.04,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2003-04-15,4.885352143248175,8.38,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2003-04-15,4.885352143248175,8.15,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2003-04-15,4.885352143248175,8.96,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2003-04-16,4.885352143248175,7.97,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2003-04-16,4.885352143248175,8.2,14.898467320261437
NT,NW07OB0002,HAY RIVER NEAR ALBERTA/NWT BORDER,2003-04-16,4.885352143248175,7.32,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2003-04-16,4.885352143248175,7.97,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2003-04-17,4.885352143248175,8.47,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-04-20,4.885352143248175,4.65,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-04-21,2.5,7.3,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-04-22,5.5,8.21,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2003-04-22,4.885352143248175,8.1,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2003-04-22,4.885352143248175,8.17,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2003-04-23,1.0,8.05,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2003-04-23,4.885352143248175,7.7,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2003-04-24,4.885352143248175,7.58,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-04-28,4.885352143248175,4.69,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-05-03,3.0,7.7,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-05-05,6.7,8.21,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-05-05,4.885352143248175,4.76,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2003-05-06,4.885352143248175,8.19,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2003-05-07,4.885352143248175,8.09,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2003-05-07,4.885352143248175,8.5,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2003-05-12,6.5,7.29,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2003-05-13,4.885352143248175,8.21,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-05-13,4.885352143248175,4.869999,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2003-05-13,4.885352143248175,8.2,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2003-05-14,4.885352143248175,8.34,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2003-05-14,4.885352143248175,8.2,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-05-15,3.5,8.1,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-05-19,4.885352143248175,4.849999,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2003-05-20,4.885352143248175,8.31,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2003-05-21,4.885352143248175,8.28,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2003-05-21,8.0,7.94,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2003-05-21,6.0,7.36,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2003-05-21,4.885352143248175,8.18,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2003-05-21,4.885352143248175,8.33,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2003-05-22,4.885352143248175,8.02,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-05-26,4.885352143248175,4.92,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2003-05-28,4.885352143248175,8.38,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2003-05-29,4.885352143248175,8.35,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-06-02,6.3,8.17,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2003-06-02,4.885352143248175,8.03,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2003-06-02,4.885352143248175,7.6,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-06-02,4.885352143248175,4.84,14.898467320261437
NT,NW10JC0001,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE,2003-06-02,4.885352143248175,8.1,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-06-03,4.0,7.6,14.898467320261437
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2003-06-03,4.885352143248175,8.22,14.898467320261437
NT,NW07OB0002,HAY RIVER NEAR ALBERTA/NWT BORDER,2003-06-03,4.885352143248175,7.75,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2003-06-03,7.0,7.29,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2003-06-03,4.885352143248175,7.77,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2003-06-04,4.885352143248175,8.12,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-06-09,4.885352143248175,4.969999,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2003-06-10,4.885352143248175,8.26,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2003-06-10,4.885352143248175,8.41,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2003-06-11,4.885352143248175,8.28,14.898467320261437
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2003-06-11,4.885352143248175,6.5,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2003-06-11,4.885352143248175,8.11,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2003-06-11,11.0,7.71,14.898467320261437
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2003-06-11,4.885352143248175,8.36,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2003-06-12,4.885352143248175,8.12,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-06-16,7.5,8.16,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-06-16,4.885352143248175,4.94,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2003-06-17,4.885352143248175,8.16,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2003-06-17,4.885352143248175,8.04,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-06-18,4.5,7.7,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2003-06-18,4.885352143248175,7.96,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2003-06-18,4.885352143248175,8.18,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2003-06-18,4.885352143248175,7.71,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-06-23,4.885352143248175,5.01,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2003-06-26,4.885352143248175,8.28,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2003-06-27,4.885352143248175,9.1,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-06-29,4.885352143248175,5.03,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-07-07,4.885352143248175,4.98,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2003-07-08,13.0,7.32,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2003-07-08,4.885352143248175,7.83,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-07-09,4.0,7.6,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2003-07-09,4.885352143248175,8.32,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2003-07-09,4.885352143248175,7.98,14.898467320261437
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2003-07-10,4.885352143248175,8.38,14.898467320261437
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2003-07-10,4.885352143248175,8.49,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2003-07-11,4.885352143248175,8.16,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-07-13,4.0,7.5,14.898467320261437
NT,NW07OB0002,HAY RIVER NEAR ALBERTA/NWT BORDER,2003-07-14,4.885352143248175,8.13,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-07-14,9.0,7.56,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2003-07-14,4.885352143248175,10.94,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-07-14,4.885352143248175,5.05,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2003-07-15,4.885352143248175,7.41,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2003-07-15,4.885352143248175,10.88,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2003-07-21,4.885352143248175,5.179999,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2003-07-21,10.5,7.64,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2003-07-22,4.885352143248175,8.2,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2003-07-22,3.5,7.7,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2003-07-22,4.885352143248175,9.27,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2003-07-22,4.885352143248175,8.46,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2003-07-22,4.885352143248175,8.38,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2003-07-23,4.885352143248175,8.18,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2003-07-23,4.885352143248175,7.98,14.898467320261437
